O3,PM10,PM2.5,PM2.5Diff,DayWeek,Hour,PRS,RAINF,RH,SR,TOUT,WSR,WDV,CONT
20,74,50,30,3,18,715.5,0,79,0.054,26.9,13.4,122,1
13,70,20,0,3,23,717.1,0,90,0.012,23.73,10.1,102,0
14,71,20,3,4,0,717,0,92,0.026,23.2,10.2,106,0
15,66,23,2,4,1,716.5,0,92,0.034,22.9,8.2,106,0
11,129,25,13,4,4,716.2,0,93,0.05,22.29,4,69,0
7,98,38,12,4,5,716.2,0,93,0.043,22.53,4.3,103,0
5,100,26,5,4,6,716.3,0,92,0.059,22.67,3.6,83,0
10,109,21,7,4,7,716.7,0,90,0.086,23.2,4.6,66,0
12,82,28,5,4,8,717,0,86,0.164,24.19,6,108,0
18,112,23,6,4,9,717.2,0,81,0.19,25.2,4.5,113,0
24,125,29,9,4,10,717.3,0,76,0.325,26.51,5.2,58,0
40,96,38,5,4,11,717.4,0,73,0.576,27.33,6.9,100,0
55,125,43,4,4,12,717.3,0,69,0.749,28.45,7.2,84,1
63,94,47,0,4,13,716.9,0,66,0.757,29.34,8.2,91,1
67,85,47,0,4,14,716.7,0,65,0.689,29.84,10.8,98,1
55,103,47,2,4,15,716.1,0,63,0.577,30.38,12.4,112,1
32,84,45,30,4,16,715.9,0,66,0.205,29.46,13.2,129,1
16,92,15,12,4,19,716.6,0.01,74,0.033,26.9,9.9,139,0
10,84,27,34,4,20,717.3,0,79,0,26.02,5.3,50,0
11,84,61,6,4,21,718.1,0,79,0,25.92,6.3,127,1
6,84,55,43,4,22,718.2,0,79,0,25.86,3.8,108,1
33,53,12,8,5,14,719.1,0,73,0.752,26.98,11.3,113,0
27,57,20,3,5,15,718.4,0,76,0.384,26.9,7.2,90,0
27,57,17,10,5,17,718.5,0,79,0.29,25.14,13.9,105,0
22,119,27,22,5,18,719,0,82,0.418,23.9,10.9,102,0
26,89,5,27,5,19,719.6,0,78,0.153,23.68,10.7,103,0
14,65,32,5,4,20,718.8,0,77,0,26.99,15.5,107,0
14,86,37,0,4,21,719.3,0,81,0.006,26.03,15.3,107,0
17,150,37,1,4,22,719.4,0,82,0.002,25.44,14.5,115,0
17,91,36,9,4,23,719.4,0,85,0.012,24.87,12.8,110,0
16,67,27,6,5,0,719.2,0,88,0.021,24.3,12.9,106,0
14,67,33,12,5,1,718.9,0,91,0.075,23.67,12.9,103,0
15,46,21,8,5,2,718.2,0,91,0.091,23.5,11.4,104,0
14,41,29,8,5,3,717.9,0,92,0.118,23.24,10.4,105,0
8,75,21,8,5,6,718.8,0,92,0.023,22.99,8.8,104,0
8,159,29,10,5,7,719.5,0,92,0.048,23.29,6.5,102,0
9,204,19,10,5,8,720.1,0,90,0.094,23.61,6.1,49,0
13,106,9,15,5,9,720.2,0,87,0.273,24.81,6.3,73,0
18,116,24,9,5,10,720.2,0,81,0.325,26.1,6,80,0
23,138,15,29,5,11,719.8,0,76,0.245,27.12,5.7,112,0
35,59,44,20,5,12,719.3,0,74,0.242,27.26,8.4,103,1
43,52,24,1,5,13,718.6,0,68,0.598,28.93,10,105,0
40,106,25,0,5,14,717.7,0,64,0.682,30.2,11.3,121,0
31,92,25,12,5,15,717.1,0,62,0.359,29.99,11.8,131,0
20,74,37,7,5,17,716.9,0,67,0.04,28.49,9.2,122,0
18,108,30,15,5,18,717.2,0,68,0.009,28.23,6.1,118,0
12,101,45,2,5,19,717.8,0,70,0,28.16,4.9,113,1
10,133,47,13,5,20,718.2,0,73,0,27.91,5.1,105,1
10,157,60,45,5,21,717.8,0,81,0,26.54,11.1,100,1
11,111,15,4,5,22,717.5,0,85,0.03,25.27,12.7,112,0
11,63,19,3,5,23,717.9,0,87,0.12,24.55,12.3,99,0
11,126,16,0,6,9,720,0,89,0.164,23.55,9,101,0
17,184,16,8,6,10,719.8,0,84,0.361,24.65,9.8,106,0
23,51,8,14,6,11,719.4,0,80,0.578,25.62,12,96,0
25,80,22,10,6,12,719.2,0,78,0.626,26.05,14.1,106,0
31,74,12,12,6,13,718.8,0,74,0.719,26.88,14.6,109,0
28,65,24,1,7,17,719.1,0,65,0.07,25.75,19.6,1,0
30,207,25,12,7,18,719.9,0,78,0.047,21.55,20.8,358,0
15,48,13,7,4,11,722.7,0,71,0.75,27.2,13,99,0
24,59,20,9,4,12,722,0,66,0.745,28.18,12.1,100,0
26,60,11,2,4,13,721.2,0,60,0.609,29.35,12.9,98,0
25,70,9,11,4,14,721,0,58,0.423,29.53,16.1,107,0
21,70,20,0,4,15,720.8,0,58,0.364,29.86,14.5,117,0
24,63,20,9,4,16,720.7,0,65,0.38,28.29,18.6,123,0
22,81,29,10,4,17,721.1,0,74,0.12,26.23,13.2,121,0
20,56,19,2,4,18,721,0,73,0.105,26.74,11.5,108,0
18,58,17,3,4,19,720.9,0,74,0.033,26.23,10.6,107,0
13,54,20,11,4,20,721.3,0,77,0.003,25.4,10.6,102,0
11,73,9,19,4,21,721.3,0,80,0.009,24.82,10.1,103,0
7,69,28,21,4,22,721.7,0,84,0.018,24.14,6.7,82,0
5,92,49,27,4,23,721.7,0,88,0.051,23.44,4.6,42,1
6,116,22,0,5,0,721.6,0,91,0.078,22.87,4.8,49,0
5,31,22,7,5,1,721.4,0,93,0.071,22.47,5.8,60,0
6,30,15,10,5,2,721.4,0,94,0.07,22.23,6.5,68,0
5,113,25,8,5,3,721.5,0,94,0.065,22.08,4.7,74,0
8,74,33,4,5,4,721.7,0,94,0.078,21.75,5.1,77,0
5,109,37,1,5,5,721.9,0,95,0.078,21.41,4.8,96,0
4,73,38,31,5,6,722.1,0,95,0.093,21.69,5.5,81,0
17,64,7,2,5,9,722.5,0,81,0.233,25.09,6.7,105,0
24,86,9,4,5,10,722.2,0,74,0.606,26.29,8.5,101,0
26,61,13,4,5,11,721.8,0,68,0.741,27.76,8.5,106,0
28,66,17,3,5,12,721.2,0,63,0.856,28.69,11.3,101,0
28,64,20,13,5,13,720.8,0,62,0.656,29.49,11.1,101,0
26,60,7,7,5,14,720.4,0,59,0.498,30.13,11.1,110,0
49,100,14,20,6,12,719.2,0,64,0.816,29.44,7.1,84,0
44,89,34,24,6,13,718.9,0,63,0.801,30.03,9.5,92,0
73,89,10,24,6,14,718.4,0,60,0.728,31.09,9.3,92,0
71,105,34,3,6,15,718,0,59,0.632,31.71,10.8,111,0
62,100,37,15,6,16,717.7,0,56,0.484,32.01,11.3,101,0
37,83,22,1,6,17,717.5,0,55,0.323,32.31,12.4,109,0
27,69,21,3,6,18,717.4,0,55,0.059,31.94,12,111,0
9,58,24,6,6,21,718.1,0,58,0,29.66,7.9,114,0
8,87,30,16,6,22,718.7,0,68,0.016,27.53,11.3,94,0
10,99,46,28,6,23,719,0,78,0.019,25.91,11.7,99,1
10,82,18,19,7,0,719.1,0,82,0.021,24.85,8.7,91,0
10,74,37,4,7,1,719,0,86,0.071,23.89,6.9,92,0
8,57,33,9,7,2,718.8,0,89,0.101,23.17,4.9,39,0
7,128,24,11,7,3,718.7,0,91,0.208,22.81,3.5,43,0
7,48,13,4,7,4,718.8,0,91,0.063,23.1,4.4,24,0
7,37,17,12,7,5,719.1,0,90,0.066,23.15,5.2,56,0
6,38,5,19,7,6,719.6,0,89,0.059,23.01,4.9,49,0
5,85,24,17,7,7,720,0,88,0.114,23.18,4.5,4,0
23,51,41,24,7,10,720.5,0,74,0.572,27.48,5.5,7,1
32,80,17,18,7,11,720.2,0,67,0.792,29.32,5.9,33,0
36,72,35,3,7,12,720,0,65,0.829,29.83,8.8,85,0
38,65,38,14,7,16,718.5,0,67,0.198,29.01,9.2,99,0
41,98,52,1,7,17,718.3,0,65,0.232,29.87,7.8,92,1
30,73,51,18,7,18,718.2,0,68,0.078,29.33,8,79,1
27,80,33,5,7,19,719,0,69,0.011,28.92,7.3,92,0
20,88,38,16,7,20,719.3,0,71,0,28.45,5.4,84,0
13,165,54,38,7,21,719.5,0,73,0,27.96,8,88,1
8,99,16,14,1,0,719.6,0,83,0.025,25,4.8,21,0
8,44,30,23,1,1,719.6,0,88,0.051,23.74,5.6,58,0
15,13,7,1,1,5,720,0,87,0.082,21.88,4,44,0
14,42,6,0,1,6,720.4,0,88,0.089,22.08,3.4,36,0
18,26,6,8,1,8,720.8,0,80,0.173,24.87,6.4,345,0
22,39,14,9,1,9,721,0,76,0.233,25.65,6.3,14,0
26,61,23,9,1,10,721.1,0,75,0.494,26.3,5.2,15,0
33,47,14,20,1,11,721,0,70,0.519,28.28,4.9,67,0
27,55,34,4,1,12,720.6,0,69,0.563,28.28,8,82,0
37,66,30,3,1,13,720,0,65,0.857,29.15,10.5,88,0
36,72,33,4,1,14,719.5,0,63,0.566,29.84,12,94,0
32,69,29,9,1,15,718.8,0,61,0.528,30.28,12.2,107,0
31,56,20,4,1,16,718.4,0,61,0.412,30.5,11.6,94,0
28,50,24,11,1,17,718.1,0,62,0.181,30.29,10,96,0
23,85,35,6,1,18,718.3,0,63,0.068,29.74,8.8,93,0
14,125,29,1,1,19,718.6,0,66,0.01,28.96,7.3,79,0
10,90,30,7,1,21,719.5,0,70,0.001,27.14,9.5,100,0
12,74,23,11,1,22,719.7,0,72,0.002,26.6,10.9,111,0
12,58,34,7,1,23,719.5,0,79,0.003,25.58,10,96,0
9,72,27,7,2,0,719.3,0,83,0.002,24.76,6.1,71,0
10,108,34,14,2,1,719.2,0,85,0.007,24.06,5.2,40,0
12,75,20,12,2,2,719.1,0,85,0.009,23.55,5,63,0
12,28,8,7,2,3,719,0,87,0.012,22.72,5.1,33,0
13,57,15,7,2,4,719.1,0,88,0.005,22.2,4.4,52,0
10,58,8,18,2,5,719.4,0,88,0.007,22.13,4.8,75,0
5,77,26,4,2,6,719.8,0,88,0.024,22.09,4.3,59,0
9,74,30,10,2,7,720.2,0,87,0.094,22.9,3.9,44,0
14,72,20,2,2,8,720.5,0,83,0.164,23.82,4.1,38,0
16,66,18,13,2,9,720.4,0,80,0.279,24.87,4.6,37,0
21,71,5,39,2,10,720.2,0,74,0.497,26.23,6.2,35,0
21,81,44,33,2,11,720,0,75,0.355,26.31,6.1,55,1
29,83,11,6,2,12,719.6,0,71,0.51,27.41,7.6,68,0
41,75,17,10,2,13,719.2,0,67,0.541,28.26,8.4,103,0
50,101,7,24,2,14,718.8,0,62,0.623,29.58,9.5,96,0
53,95,31,16,2,15,718.1,0,59,0.564,30.47,10.9,126,0
30,76,47,9,2,16,717.8,0,59,0.282,30.12,12.5,130,1
24,79,38,19,2,17,717.9,0,63,0.171,29.23,13.1,118,0
23,73,19,13,2,18,717.8,0,62,0.089,28.27,11.7,108,0
16,87,32,12,2,19,718.1,0,67,0.011,26.64,9.5,80,0
11,108,44,8,2,20,718.4,0,73,0,25.68,6.7,90,1
9,89,52,19,2,21,718.7,0,78,0,24.8,5.3,64,1
11,73,33,15,2,22,719.3,0,77,0,24.99,8.2,113,0
18,87,18,23,2,23,719.6,0,75,0,24.99,10.6,111,0
16,82,41,7,3,0,719.4,0,79,0,24.31,9.4,101,1
13,79,34,1,3,1,719.3,0,82,0,23.69,5.4,65,0
8,95,35,6,3,2,719,0,87,0.026,22.65,4.2,351,0
10,68,29,3,3,3,718.9,0,88,0.049,22.7,3.6,21,0
8,65,26,0,3,4,719,0,88,0.042,22.84,2.4,48,0
6,98,26,5,3,5,719.1,0,89,0.03,22.64,4.6,71,0
6,69,31,9,3,6,719.5,0,90,0.067,22.61,8,112,0
9,75,22,15,3,7,719.8,0,89,0.138,22.88,7.3,103,0
13,97,7,29,3,8,720,0,83,0.192,24.99,4.3,70,0
20,121,36,2,3,9,720.1,0,78,0.297,25.73,6.1,86,0
26,135,34,14,3,10,720,0,75,0.621,26.46,9.1,110,0
30,95,20,1,3,11,719.4,0,66,0.752,28.06,9.2,108,0
32,70,21,6,3,12,719,0,64,0.748,28.79,11.4,90,0
36,69,15,6,3,13,718.4,0,58,0.787,29.76,12.3,107,0
32,85,9,1,3,15,717.9,0,62,0.515,28.94,18.7,110,0
31,91,8,21,3,16,717.7,0,61,0.437,28.78,17.7,116,0
30,72,29,11,3,18,718,0,62,0.065,27.93,16.5,121,0
27,55,18,3,3,19,718.6,0,64,0.011,26.93,13.9,126,0
24,33,21,4,3,20,719.1,0,69,0,25.99,13.7,113,0
21,50,25,17,3,21,719.6,0,78,0,24.47,14.5,109,0
21,43,8,6,3,22,720.2,0,82,0,23.71,14.6,117,0
22,41,14,7,3,23,719.9,0,84,0,23.21,13.5,119,0
20,18,7,8,4,0,719.6,0,87,0,22.52,11,96,0
13,32,15,9,4,1,719.5,0,89,0.001,21.65,8.7,83,0
17,33,6,11,4,2,719.5,0,89,0.001,21.53,7.6,79,0
19,35,17,3,4,3,719.5,0,90,0.001,21.55,8.7,99,0
20,39,14,6,4,4,719.5,0,90,0,21.55,8.9,109,0
11,29,8,1,4,6,719.8,0,85,0.022,22.35,6.6,125,0
16,54,9,18,4,8,719.9,0,75,0.177000001,25.5,5,61,0
16,64,27,17,4,9,720.4,0,79,0.257999986,24.77,7,31,0
25,73,10,26,4,10,720.3,0,71,0.412999988,26.59,5.7,104,0
26,62,36,12,4,11,720.2,0,73,0.282000005,26.05,8.2,107,0
28,73,24,2,4,12,720,0,76,0.243000001,25.96,10.2,93,0
22,67,22,6,4,13,719.7,0,80,0.372000009,25.79,10.3,84,0
18,63,28,12,4,14,719.4,0.029999999,82,0.050000001,24.2,13.2,106,0
19,72,40,25,4,15,719.3,0,92,0.158000007,22.36,11.8,109,0
19,50,15,14,4,18,718.8,0,82,0.044,24.1,14.2,120,0
17,71,29,13,4,22,720,0,77,0,21.81,5.7,94,0
15,65,16,6,4,23,719.8,0,80,0,21.35,5.2,69,0
15,65,22,6,5,0,719.7,0,83,0.017999999,20.64,6.5,88,0
18,65,28,7,5,2,719.3,0,84,0.013,20.54,6.3,106,0
18,69,21,0,5,3,719.1,0,82,0.01,20.67,4.3,95,0
15,89,21,2,5,4,718.9,0,83,0.01,20.35,1.9,124,0
10,56,19,5,5,5,718.8,0,82,0.004,20.52,2.2,50,0
6,63,24,5,5,6,719.1,0,82,0.014,20.63,3.2,36,0
5,81,29,7,5,7,719.5,0,82,0.071999997,21.18,3.6,27,0
8,79,22,31,5,8,719.6,0,80,0.184,22.42,3.9,354,0
6,75,53,15,6,8,718.6,0,93,0.075999998,22.22,4.1,48,1
9,63,38,28,6,9,718.7,0,90,0.141000003,22.7,4.5,68,0
18,131,10,38,6,10,718.5,0,80,0.621999979,25.91,4.3,346,0
29,91,48,5,6,11,718.3,0,72,0.634000003,26.92,5,16,1
46,126,53,14,6,12,718,0,69,0.633000016,27.49,8.3,112,1
48,92,39,6,6,13,717.7,0,64,0.769999981,28.77,11.3,114,0
37,88,33,16,6,14,717.3,0,60,0.739000022,29.95,12.9,105,0
34,92,17,2,6,15,716.9,0,57,0.617999971,31.04,12,116,0
28,66,15,7,6,16,716.6,0,54,0.312000006,31.32,12.9,115,0
28,83,22,2,6,17,716.5,0,49,0.305999994,31.8,14.3,119,0
25,69,20,20,6,18,716.4,0,54,0.074000001,30.94,15,124,0
19,76,40,18,6,19,716.5,0,58,0.009,29.7,13.9,119,0
13,123,22,4,6,21,717.6,0,73,0,26.82,13.8,99,0
10,84,26,9,6,22,717.9,0,76,0,25.93,12.3,101,0
14,78,17,1,6,23,718.1,0,80,0,25.17,11.7,106,0
13,77,16,1,7,0,718.1,0,83,0,24.19,8.3,102,0
11,48,15,16,7,1,717.9,0,85,0.001,23.45,5.3,75,0
10,85,31,2,7,3,717.9,0,89,0.006,22.56,7.3,92,0
6,64,33,9,7,5,717.9,0,92,0.011,21.97,3.8,74,0
5,75,24,2,7,6,718.3,0,93,0.012,21.97,5,40,0
15,109,26,5,7,9,718.7,0,82,0.25,24.99,4.5,47,0
30,38,21,9,7,15,717.4,0,57,0.639999986,31.11,13.7,123,0
28,95,12,1,7,17,716.4,0,54,0.345999986,31.48,14,127,0
23,122,13,3,7,19,716.7,0,59,0.008,30.24,11,121,0
20,63,16,0,7,23,718.6,0,70,0,26.09,10.3,105,0
19,121,16,13,1,0,718.9,0,72,0,25.1,9.1,99,0
16,120,29,2,1,3,718.6,0,84,0.008,23.04,7,91,0
37,91,27,6,1,12,719.9,0,71,0.465999991,27.39,5.9,101,0
45,85,21,4,1,14,718.8,0,63,0.805999994,29.77,11.2,112,0
35,68,25,0,1,15,718.1,0,60,0.693000019,30.92,13.9,115,0
32,69,25,0,1,17,717.2,0,59,0.326999992,31.92,14,117,0
22,99,25,10,1,20,717.9,0,63,0,28.81,13.9,119,0
18,67,15,5,1,22,718.8,0,67,0,26.93,12.6,105,0
14,77,20,26,2,0,719.3,0,74,0.001,25.14,6.3,83,0
15,97,46,4,2,2,718.9,0,82,0.003,23.9,4.3,48,1
12,84,50,17,2,4,718.7,0,87,0.001,23.52,4,53,1
5,120,33,19,2,6,719.2,0,89,0.006,23.22,5,63,0
11,57,14,0,2,8,719.6,0,88,0.405000001,23.4,5.8,82,0
20,112,14,21,2,10,720.1,0,79,0.349999994,26.13,4.6,74,0
35,71,35,11,2,12,719.5,0,69,0.862999976,28.92,7.1,115,0
60,153,46,28,2,14,718.3,0,64,0.792999983,31.28,13.6,109,1
37,114,18,15,2,16,717.1,0,56,0.50999999,32.83,15.1,114,0
26,126,33,4,2,18,716.9,0,51,0.063000001,32.17,15.8,126,0
17,97,29,13,2,20,717.3,0,58,0,29.72,11.7,120,0
16,99,42,3,2,21,717.4,0,59,0,28.78,12,118,1
17,72,39,1,2,23,718,0,71,0,26.64,10.4,102,0
15,99,40,8,3,1,718.3,0,81,0,25.06,8.6,97,0
12,83,32,2,3,4,717.9,0,85,0,24.13,5.7,81,0
7,44,30,17,3,5,717.9,0,85,0,23.83,6.4,83,0
36,134,13,2,3,12,718.5,0,71,0.656000018,28.29,9.1,107,0
35,65,15,22,3,13,718,0,67,0.73299998,29.25,11.5,103,0
32,88,37,15,3,14,717.4,0,64,0.768000007,30.29,13.9,116,0
29,61,22,18,3,15,716.9,0,61,0.609000027,31.24,13.6,120,0
27,87,40,12,3,16,716.7,0,56,0.370999992,31.69,12.2,109,0
23,89,28,8,3,17,716.8,0,52,0.142000005,31.68,12.7,111,0
19,98,36,1,3,18,717,0,50,0.046,31.24,10.8,113,0
13,87,35,5,3,19,717.3,0,52,0.01,30.61,7.4,121,0
8,95,30,3,3,20,717.8,0,53,0,30.13,6.2,99,0
15,131,33,13,3,21,718.2,0,58,0,29.04,8.7,104,0
20,107,20,6,3,22,718.6,0,63,0,27.98,13.5,117,0
20,83,26,11,3,23,719,0,69,0,26.85,12.1,113,0
19,103,37,13,4,0,718.7,0,77,0,25.66,10.9,115,0
19,99,24,19,4,1,718.2,0,80,0,24.89,10.9,111,0
15,93,43,5,4,3,718.2,0,84,0,23.84,5.6,87,1
12,115,38,17,4,4,718.3,0,84,0,23.63,4.7,63,0
6,111,55,23,4,5,718.7,0,85,0,23.31,5.3,76,1
5,97,32,15,4,6,719.2,0,86,0.025,22.94,5.3,66,0
4,118,17,11,4,7,719.5,0,85,0.061000001,23.12,4.8,65,0
6,145,28,3,4,8,719.8,0,83,0.127000004,23.82,4.8,57,0
13,149,25,1,4,9,719.9,0,79,0.280000001,25.49,4.5,56,0
21,145,24,31,4,10,719.8,0,75,0.426999986,26.48,6.3,54,0
36,143,55,17,4,11,719.6,0,71,0.462000012,27.64,6,103,1
45,117,38,18,4,12,719.2,0,64,0.646000028,28.93,10.3,117,0
33,91,20,8,4,13,718.7,0,54,0.822000027,30.53,14,118,0
32,103,12,4,4,14,718.2,0,48,0.786000013,32,10.7,128,0
32,76,8,33,4,15,717.4,0,43,0.552999973,32.73,13.9,124,0
30,104,41,12,4,16,716.9,0,45,0.263999999,32.21,15.4,121,1
30,127,29,4,4,17,716.8,0,45,0.160999998,31.57,17,122,0
25,128,25,17,4,18,717,0,44,0.101000004,31.34,16.4,120,0
18,96,8,6,4,20,717.8,0,47,0,29.28,13.1,116,0
16,95,14,1,4,21,718.4,0,53,0,28.17,13.4,110,0
18,104,15,10,4,22,718.9,0,57,0,27.25,12.9,106,0
21,102,25,3,4,23,719.3,0,58,0,26.26,13,109,0
22,81,22,1,5,0,719.4,0,60,0,25.18,12.9,104,0
18,73,21,8,5,1,719.2,0,66,0,24.26,10,97,0
15,95,29,14,5,2,719.1,0,75,0,23.14,7.9,92,0
14,107,43,0,5,3,719,0,81,0,22.32,7.7,92,1
11,105,43,5,5,4,719,0,85,0,21.8,7.1,91,1
6,110,38,11,5,5,719.3,0,89,0,21.24,4.8,57,0
4,111,27,4,5,6,719.7,0,90,0.034000002,21.55,4.7,49,0
6,94,31,19,5,7,720,0,89,0.115999997,22.16,4.9,55,0
12,105,12,20,5,8,720.4,0,83,0.180000007,23.7,4.1,53,0
17,47,32,16,5,9,720.6,0,78,0.238999993,24.25,4.8,78,0
30,97,16,26,5,10,720.5,0,71,0.707000017,25.92,6.6,106,0
33,104,42,9,5,11,720.2,0,62,0.856999993,27.68,10.9,118,1
33,69,33,22,5,12,719.7,0,58,0.90200001,28.94,13.3,114,0
32,82,11,16,5,14,718.8,0,50,0.82099998,31.71,12.8,125,0
29,79,27,2,5,15,718.4,0,47,0.59799999,32.27,14.4,120,0
28,69,29,1,5,16,718,0,44,0.512000024,32.86,15.4,128,0
28,65,30,6,5,17,717.8,0,43,0.338999987,32.7,15.7,125,0
26,86,36,2,5,18,717.6,0,47,0.086000003,31.8,17.7,122,0
23,110,34,6,5,19,718,0,51,0.011,30.28,16.5,125,0
19,84,28,4,5,21,718.8,0,62,0,27.84,14.2,114,0
22,91,24,6,5,23,719.8,0,69,0,25.69,12.2,109,0
22,63,18,15,6,0,719.8,0,72,0,24.99,11.7,109,0
18,69,33,11,6,2,719.6,0,80,0,23.33,9.5,95,0
18,80,22,1,6,3,719.7,0,82,0,22.4,7.2,88,0
17,67,23,1,6,4,719.6,0,84,0,21.64,5.9,76,0
10,62,22,13,6,5,720,0,86,0,21.09,3.9,41,0
7,54,9,3,6,6,720.3,0,86,0.016000001,21.4,3.9,37,0
10,54,12,1,6,7,720.7,0,85,0.096000001,21.9,4.5,45,0
20,73,11,11,6,8,720.9,0,81,0.252999991,23.7,4.5,48,0
26,87,22,8,6,9,720.9,0,76,0.310000002,25.31,4.8,12,0
36,60,30,5,6,10,721.1,0,71,0.666999996,26.42,5.4,92,0
39,96,25,20,6,11,720.9,0,64,0.848999977,27.64,11,113,0
38,64,5,17,6,12,720.7,0,60,0.855000019,28.98,12.8,105,0
36,65,22,10,6,13,720.1,0,53,0.861999989,30.86,12.6,120,0
30,50,32,12,6,14,719.5,0,43,0.838,32.6,14.8,124,0
28,69,20,5,6,15,718.9,0,40,0.718999982,33.47,15.2,127,0
27,96,25,5,6,16,718.6,0,37,0.551999986,33.65,17.8,116,0
25,103,20,7,6,17,718.4,0,35,0.363999993,33.5,17.8,117,0
24,86,27,7,6,18,718.3,0,38,0.082000002,32.99,18.2,115,0
20,87,20,0,6,19,718.7,0,45,0.009,31.68,15.4,120,0
17,80,20,5,6,20,719.3,0,55,0,30.07,18.8,105,0
17,132,25,3,6,21,720.1,0,69,0,27.97,20,103,0
16,98,22,7,6,22,720.8,0,71,0,26.59,15.2,99,0
14,47,29,14,6,23,720.9,0,76,0,25.5,13.8,98,0
12,75,15,2,7,0,721.2,0,80,0,24.55,12.9,101,0
12,70,17,1,7,1,721.1,0,83,0,23.63,13.9,102,0
11,66,18,4,7,3,720.9,0,87,0,22.33,7.6,90,0
6,57,14,3,7,4,721.3,0,89,0,21.83,5.1,66,0
5,60,11,3,7,5,721.5,0,88,0,21.89,5.5,99,0
7,67,14,4,7,6,721.7,0,88,0.016000001,21.98,6.4,97,0
10,65,18,0,7,7,722.2,0,87,0.057999998,22.41,7.8,102,0
15,81,18,6,7,8,722.4,0,85,0.175999999,23,7.6,104,0
19,67,24,0,7,9,722.4,0,81,0.300000012,24.27,7.7,114,0
26,72,24,16,7,10,722.5,0,75,0.537,25.81,9.3,111,0
28,75,8,6,7,11,722.4,0,68,0.856999993,27.62,14,111,0
30,72,14,1,7,12,722.1,0,63,0.86500001,29.37,13,119,0
30,63,13,0,7,13,721.6,0,54,0.907999992,31.03,14.6,115,0
27,69,13,1,7,15,720.7,0,47,0.653999984,32.5,17.2,114,0
26,72,12,1,7,16,720.2,0,43,0.555000007,32.96,17.4,117,0
26,53,13,4,7,17,719.9,0,40,0.363000005,33.16,16,119,0
23,54,17,1,7,18,720.1,0,41,0.082000002,32.77,15.1,124,0
16,52,18,3,7,19,720.4,0,46,0.01,31.71,11.7,120,0
10,62,15,1,7,20,720.7,0,50,0,30.38,10.1,111,0
8,85,14,16,7,21,721.2,0,56,0,29.12,11.9,104,0
12,93,30,8,7,22,721.7,0,68,0,27.53,14.1,102,0
11,77,22,11,7,23,722,0,71,0,26.64,12.3,100,0
10,69,33,6,1,0,722,0,75,0,25.54,10.8,98,0
10,67,27,4,1,1,722.1,0,79,0,24.56,7.2,90,0
9,67,23,3,1,2,721.8,0,82,0,23.81,7.7,89,0
10,52,20,12,1,3,721.6,0,86,0,23,6.8,76,0
7,54,8,7,1,4,721.6,0,88,0,22.3,5.1,47,0
6,54,15,5,1,5,721.8,0,90,0,21.82,4.9,53,0
8,69,10,2,1,7,722.3,0,91,0.057,22.43,3.9,41,0
14,74,8,22,1,8,722.5,0,87,0.141000003,24.11,3.8,43,0
32,51,30,8,1,10,722.2,0,69,0.67900002,27.72,4.8,40,0
40,66,22,5,1,11,722,0,63,0.851999998,28.64,6.5,112,0
31,66,27,4,1,12,721.5,0,55,0.898999989,29.75,14,108,0
28,60,23,1,1,13,720.9,0,50,0.893000007,31.02,14,118,0
28,79,22,21,1,14,720.2,0,44,0.827000022,32.46,12.3,124,0
23,106,43,6,1,17,719,0,38,0.328999996,33.72,15.4,121,1
21,104,37,12,1,18,719,0,38,0.093000002,33.32,15.1,119,0
18,102,25,2,1,19,719.2,0,44,0.013,32.01,12.6,126,0
13,95,23,12,1,20,719.3,0,49,0,30.77,10.7,126,0
13,100,35,6,1,21,719.5,0,51,0,29.84,11.7,120,0
10,98,41,10,1,22,719.8,0,59,0,28.1,11.1,100,1
11,129,51,25,1,23,720.2,0,73,0,26.44,11.7,101,1
9,112,26,2,2,0,719.9,0,78,0,25.42,9.1,101,0
10,110,28,10,2,1,719.6,0,82,0,24.59,8.2,90,0
10,83,38,21,2,2,719.4,0,86,0,23.88,7.1,90,0
8,57,17,2,2,4,719.1,0,88,0,23.52,5.2,93,0
4,98,19,8,2,5,719.2,0,89,0,23.27,4.8,61,0
6,97,11,6,2,7,719.8,0,89,0.128000006,23.77,4.5,44,0
33,117,5,31,2,10,719.5,0,69,0.703000009,28.92,4.9,47,0
54,108,36,21,2,11,719.2,0,64,0.824000001,30.02,6.1,88,0
60,135,57,6,2,12,718.7,0,58,0.870999992,31.27,7.7,103,1
50,124,51,19,2,13,718.1,0,58,0.870000005,31.99,10.5,93,1
59,105,32,21,2,14,717.5,0,54,0.813000023,32.7,10.7,104,0
55,118,53,21,2,15,716.9,0,50,0.68900001,33.24,13.7,104,1
39,127,32,4,2,16,716.5,0,45,0.531000018,33.98,13.8,121,0
31,86,28,3,2,17,716.3,0,40,0.340000004,34.33,14,111,0
26,86,31,8,2,18,716.1,0,36,0.086999997,34.2,12.7,125,0
17,67,23,6,2,19,716,0,35,0.01,33.22,9.8,109,0
13,104,29,10,2,20,716.1,0,40,0,32.05,6.7,120,0
6,103,39,7,2,21,716.4,0,44,0,30.93,8.3,97,0
10,158,46,10,2,22,716.7,0,58,0,28.61,11.8,97,1
13,113,36,9,2,23,716.7,0,60,0,27.3,11.9,104,0
15,104,27,18,3,0,716.7,0,67,0,26.26,9.1,101,0
